Row,Column,Code,Planting_Code,germ_group,subpop,group,Planting_Date,Germ_Date,Died_By,Died_before_bolting,Died_before_flowering,Bolt_before_7_26,Bolt_before_Winter,Dead_7_1_12,Bolted_Date,second_bolt,Flowering_Date,Height_1st_Flower_cm,Date_Blossom_Collected,Days_Germ_to_Bolt,Died_from_winter,Days_Germ_to_Flow,Days_Bolt_Flower,Survive_winter,6_28_Leaf_Number_Josh,No_data_6_28,7_26_Leaf_Number_Josh,No_data_7_26,6_28_Rosette_Leaf_Scale,6_28_L1L,6_28_L1W,6_28_L2L,6_28_L2W,6_28_L3L,6_28_L3W,7_26_Rosette_Leaf_Scale,7_26_L1L,7_26_L1W,7_26_L2L,7_26_L2W,7_26_L3L,7_26_L3W,Alive_1_5_13,Alive_4_17_13,Alive_5_3_13,Alive_5_13_13,Alive_5_28_13,Tissue_Sample,SpringAliveDate
71,E,SAESxMAES,SAESxMAES_3,3,cross,cross,5/25/12,6/3/12,,0,0,1,1,,7/23/12,,8/13/12,22.5,8/13/12,50,,71,21,0,7,,10,,60.245,307.375,126.182,276.268,124.424,187.246,146.844,25.432,406.028,192.403,345.159,175.963,438.501,,0,0,0,0,0,0,
72,A,SAESxMAES,SAESxMAES_3,3,cross,cross,5/25/12,6/1/12,,0,0,1,1,,7/18/12,,7/25/12,15.5,7/25/12,47,,54,7,0,8,,,F,61.522,381.466,129.786,320.958,162.343,333.484,144.492,25.398,429.169,188.216,527.472,227.09,517.097,237.206,0,0,0,0,0,1,
72,B,REIL,REIL,1,weed,weed,5/25/12,5/30/12,,0,0,1,1,,6/29/12,,7/4/12,1.1,7/25/12,30,,35,5,0,8,,,F,60,278.503,111.855,,,,,31,,,,,,,0,0,0,0,0,0,
72,C,CBES,CBES,1,lanmar,native,5/25/12,6/3/12,,0,1,0,0,,5/13/13,,,,,344,,,,1,5,,11,,60.708,284.914,153.966,309.2,153.361,336.483,151.046,26.309,348.309,142.641,363.595,184.195,348.158,154.768,1,1,1,1,,1,5/13/13
72,E,BINYxMAES,BINYxMAES_1,1,cross,cross,5/25/12,5/29/12,,0,0,0,1,,8/23/12,,8/29/12,41.5,8/29/12,86,,92,6,0,6,,14,,58.398,266.904,137.14,339.428,140.955,259.145,145.004,28.496,443.78,163.076,510.608,194.065,459.707,171.5,0,0,0,0,0,1,
73,A,SAESxMAES,SAESxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,1,1,,7/16/12,,7/25/12,11,7/25/12,47,,56,9,0,8,,,F,70.236,405.281,176.84,368.253,151.52,379.517,126.294,31.679,401.246,129.009,413.16,147.178,461.966,106.712,0,0,0,0,0,0,
73,B,TOBG,TOBG,1,daikon,crop,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,7,,9,,58,257.226,118.46,222.068,121.742,,,39.991,395.43,146.391,285.831,126.535,231.643,97.184,1,0,0,0,0,1,
73,C,BINYxMAES,BINYxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,0,1,,8/13/12,,8/23/12,15.5,8/23/12,75,,85,10,0,5,,9,,61.654,112.452,52.706,128.133,56.651,113.779,47.316,40.187,283.711,175.862,355.048,162.588,314.882,137.569,0,0,0,0,0,1,
73,D,RA447,RA447,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,6/28/12,,7/4/12,16.9,7/20/12,30,,36,6,0,9,,,F,42,495.501,243.988,487.42,198.243,399.348,157.529,19.187,,,,,,,0,0,0,0,0,0,
73,E,RA761,RA761,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,10,,36,,50,501.348,233.706,404.532,204.132,445.619,205.193,15.275,408.029,101.975,283.214,79.124,321.98,127.107,1,0,0,0,0,1,
74,A,RA838-2,RA838-2,1,unknown,unknown,5/25/12,5/30/12,,0,0,0,1,,8/13/12,,8/13/12,50,8/13/12,75,,75,0,0,11,,21,,62.162,469.335,175.758,281.326,117.645,232.478,133.515,26.491,540.853,160.501,638.368,115.407,362.286,107.735,1,0,0,0,0,1,
74,B,BINYxMAES,BINYxMAES_3,3,cross,cross,5/25/12,6/1/12,,0,0,1,1,,6/28/12,,7/4/12,4.1,7/20/12,27,,33,6,0,8,,,F,62.492,381.441,172.942,358.255,167.949,368.37,173.497,29,,,,,,,0,0,0,0,0,0,
74,C,RA215,RA215,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,6/28/12,,7/4/12,16.1,7/25/12,30,,36,6,0,7,,,F,53.923,401.816,159.166,327.884,162.993,367.262,178.253,33.298,,,,,,,0,0,0,0,0,0,
74,D,PG6,PG6,1,weed,weed,5/25/12,5/30/12,,0,0,1,1,,6/28/12,,7/26/12,15.5,,29,,57,28,0,9,,,F,50,273.033,140.939,271.669,138.274,,115.333,25.33,,,,,,,0,0,0,0,0,0,
74,E,GMIL,GMIL,1,rostratus,native,5/25/12,6/1/12,,0,0,0,1,,8/13/12,,8/23/12,50,8/23/12,73,,83,10,0,4,,27,,58,235.641,119.396,235.84,107.356,191.963,,31.088,269.463,99.723,308.407,91.281,311.018,94.123,0,0,0,0,0,0,
75,A,AFFRxMAES,AFFRxMAES_4,4,cross,cross,5/25/12,5/29/12,,0,0,1,1,,7/16/12,,7/20/12,11.5,7/25/12,48,,52,4,0,9,,,F,47.236,454.911,149.086,424.498,153.005,394.596,153.513,27,426.482,134.25,355.658,103.617,390.441,106.514,0,0,0,0,0,1,
75,B,PG6,PG6,1,weed,weed,5/25/12,5/29/12,,0,0,1,1,,6/27/12,,7/2/12,2.9,,29,,34,5,0,7,,,F,55.398,498.505,225.022,436.426,183.049,303.395,173.42,29.678,,,,,,,0,0,0,0,0,0,
75,C,WMBG,WMBG,1,europe,crop,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,7,,10,,56.728,419.658,233.583,334.134,215.448,313.992,131.526,25,335.855,155.75,313.963,178.891,334.612,175.011,0,0,0,0,0,1,
75,D,NZIL,NZIL_redos,1,confusus,native,5/25/12,5/30/12,,0,0,1,1,,7/26/12,,7/26/12,0.7,7/27/12,57,,57,0,0,6,,,F,52.296,177.613,87.892,170.059,95.759,161.533,63.442,69.236,,,,,,,0,0,0,0,0,0,
75,E,RA432,RA432,1,unknown,unknown,5/25/12,5/29/12,,0,0,0,1,,8/13/12,,8/23/12,67,8/23/12,76,,86,10,0,6,,15,,55.923,345.761,164.719,401.681,139.873,,186.318,15.218,382.537,180.116,470.932,188.054,481.303,123.496,1,0,0,0,0,1,
76,A,SAESxMAES,SAESxMAES_1,1,cross,cross,5/25/12,5/29/12,,0,0,0,1,,8/23/12,,8/29/12,10.8,,86,,92,6,0,6,,14,,62.236,292.961,172.706,342.642,153.633,288.616,106.043,24,353.327,162.347,428.834,204.435,355.639,160.244,0,0,0,0,0,1,
76,B,RA444,RA444,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,9,,18,,52.234,448.117,246.763,497.715,214.449,385.955,181.637,27.889,391.091,164.442,436.849,168.15,474.464,143.718,1,0,0,0,0,1,
76,C,RA761,RA761,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,12,,32,,36.491,474.186,219.949,450.72,185.765,427.252,163.18,19.162,479.686,97.823,428.349,163.219,493.941,144.248,1,0,0,0,0,1,
76,E,RA475,RA475,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/16/12,,7/20/12,1.5,7/27/12,48,,52,4,0,7,,,F,53.236,293.574,109.573,224.203,107.936,179.539,108.602,21.593,1.491,1.414,,,,,0,0,0,0,0,1,
77,A,SAESxMAES,SAESxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,0,1,,8/13/12,,8/13/12,12.4,8/13/12,75,,75,0,0,9,,16,,58.997,419.809,192.727,482.164,176.289,338.41,174.841,23,340.067,154.515,324.859,176.136,366.962,193.689,1,0,0,0,0,1,
77,B,BINYxMAES,BINYxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,0,1,1,,7/19/12,,7/20/12,5,7/20/12,48,,49,1,0,10,,,F,58.162,371.27,212.735,345.19,136.679,379.578,153.408,29,388.134,124.758,464.469,161.58,415.449,164.599,0,0,0,0,0,1,
77,C,RA215,RA215,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/25/12,11.5,7/27/12,43,,57,14,0,8,,,F,52.236,373.716,171.041,301.478,186.792,,,28,,,,,,,0,0,0,0,0,0,
77,D,AFFR,AFFR,1,weed,weed,5/25/12,5/29/12,,0,0,0,1,,8/29/12,,9/12/12,21,,92,,106,14,0,8,,16,,55.556,238.972,101.603,229.609,93.18,229.917,99.214,32,459.758,154.767,366.249,140.526,357.928,162.824,0,0,0,0,0,1,
77,E,BINY,BINY,1,weed,weed,5/25/12,5/30/12,,0,0,1,1,,7/11/12,,7/16/12,24.6,7/20/12,42,,47,5,0,7,,,F,57.233,415.175,282.649,400.546,,,241.394,13.682,4.19,7.562,,,,,0,0,0,0,0,1,
78,B,RA402,RA402,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/20/12,12,7/20/12,43,,52,9,0,7,,,F,55.491,515.15,267.423,461.787,224.913,454.734,217.417,28.162,,,,,,,0,0,0,0,0,1,
78,C,RA761,RA761,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,9,,20,,39.06,482.158,222.699,486.782,231.623,479.109,160.574,25.236,423.878,97.728,424.936,160.666,381.942,155.795,1,0,0,0,0,1,
78,D,RA402,RA402,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/16/12,29,7/20/12,43,,48,5,0,8,,,F,44,349.376,211.707,470.473,186.867,408.055,157.246,17.33,,,,,,,0,0,0,0,0,1,
78,E,RA444,RA444,1,unknown,unknown,5/25/12,6/1/12,,1,1,,0,,,,,,,,1,,,0,8,,23,,54.236,436.575,180.77,414.951,161.605,458.059,183.64,19.586,356.483,132.581,308.654,106.969,350.832,84.222,1,0,0,0,0,1,
79,B,BINYxMAES,BINYxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,0,0,1,,8/13/12,,8/13/12,15,8/13/12,73,,73,0,0,8,,19,,66.903,379.273,200.312,343.084,162.358,322.328,130.314,26.256,383.896,136.307,488.283,160.288,429.184,134.636,0,0,0,0,0,0,
79,C,SAESxMAES,SAESxMAES_1,1,cross,cross,5/25/12,5/29/12,,0,0,0,1,,9/12/12,,9/12/12,23,9/12/12,106,,106,0,0,9,,14,,49.964,424.208,212.377,409.008,179.076,316.424,159.811,32.236,434.354,195.973,495.401,275.718,465.608,194.396,1,0,0,0,0,1,
79,D,REIL,REIL,1,weed,weed,5/25/12,6/1/12,,0,0,1,1,,7/13/12,,7/20/12,11.5,7/25/12,42,,49,7,0,6,,,F,52.458,324.334,112.618,249.309,85.538,241.972,90.478,30,,,,,,,0,0,0,0,0,1,
79,E,GMIL,GMIL,1,rostratus,native,5/25/12,6/4/12,,0,0,1,1,,7/18/12,,7/20/12,6.5,7/25/12,44,,46,2,0,7,,,F,60.085,243.585,138.105,282.269,142.108,313.395,119.358,26.611,1.886,2.236,,,,,0,0,0,0,0,0,
80,A,SAESxMAES,SAESxMAES_1,1,cross,cross,5/25/12,5/30/12,,0,0,0,1,,9/12/12,,9/12/12,38,9/12/12,105,,105,0,0,7,,15,,67.398,271.577,118.171,198.703,114.343,208.01,70.063,29.236,432.952,197.995,453.589,236.66,425.356,190.333,0,0,0,0,0,1,
80,B,AFFR,AFFR,1,weed,weed,5/25/12,6/1/12,,0,0,1,1,,7/11/12,,7/20/12,10.5,7/20/12,40,,49,9,0,10,,,F,55.727,232.94,117.84,270.904,70.392,239.056,94.071,23.162,,,,,,,0,0,0,0,0,0,
80,C,RA838-1,RA838-1,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,6,,12,,66.561,292.266,106.998,272.631,125.658,177.926,91.895,43,439.568,201.57,257.026,112.67,271.798,111.563,1,0,0,0,0,1,
80,D,WMBG,WMBG,1,europe,crop,5/25/12,5/29/12,,0,1,0,1,,9/12/12,,,,,106,,,,0,7,,11,,55.236,437.144,222.178,336.19,178.565,354.351,,19.236,395.728,172.8,245.252,161.621,417.816,174.556,0,0,0,0,0,1,
80,E,NZIL,NZIL_redos,1,confusus,native,5/25/12,5/30/12,,0,1,0,1,,9/12/12,,,,,105,,,,0,5,,7,,63.651,89.873,59.812,66.871,52.728,93.336,45.397,53.52,196.066,78.54,187.535,69.564,143.994,66.416,0,0,0,0,0,0,
81,B,BINYxMAES,BINYxMAES_4,4,cross,cross,5/25/12,5/29/12,,0,0,1,1,,7/18/12,,7/23/12,4.5,7/25/12,50,,55,5,0,7,,,F,58,445.693,250.877,466.124,239.298,352.295,199.971,19,,,,,,,0,0,0,0,0,1,
81,C,BINY,BINY,1,weed,weed,5/25/12,6/1/12,,0,0,1,1,,7/16/12,,7/23/12,6,7/27/12,45,,52,7,0,6,,,F,61.611,315,107.624,295.003,147.984,247.457,147.952,41.064,,,,,,,0,0,0,0,0,0,
81,D,AFFRxMAES,AFFRxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,1,0,1,,9/12/12,,,,,103,,,,0,7,,15,,51,135.269,69.335,101.547,70.252,102.275,42.21,27.492,362.117,148.056,429.998,187.762,361.603,138.709,1,0,0,0,0,1,
81,E,BINYxMAES,BINYxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,1,1,,7/23/12,,7/27/12,6.1,7/27/12,54,,58,4,0,6,,19,,62,314.886,132.366,276.035,148.894,195.032,100.508,25.469,1.886,5.282,,,,,0,0,0,0,0,1,
82,A,MAES,MAES,1,maes,native,5/25/12,5/30/12,,0,0,0,1,,8/29/12,,9/12/12,29,,91,,105,14,0,9,,25,,76,446.842,194.452,270.602,156.316,338.369,210.244,22,389.152,124.621,413.018,206.366,425.516,139.511,0,0,0,0,0,1,
82,B,RA432,RA432,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,5,,10,,52.236,525.705,175.452,516.195,181.076,309.438,154.538,20.236,489.046,144.668,403.996,163.877,417.537,177.126,1,0,0,0,0,1,
82,C,PG6,PG6,1,weed,weed,5/25/12,6/1/12,,0,0,1,1,,7/16/12,,7/20/12,12.5,7/20/12,45,,49,4,0,6,,,F,59.903,228.586,151.531,209.739,91.699,,,26.236,,,,,,,0,0,0,0,0,0,
82,D,RA837,RA837,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,4,,8,,52,80.637,49.833,84.591,44.755,,38.203,49.187,405.689,139.356,447.874,141.943,352.971,117.405,0,0,0,0,0,1,
82,E,PG6,PG6,1,weed,weed,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/20/12,17.5,7/23/12,43,,52,9,0,7,,,F,61.923,368.595,197.409,374.178,204.438,,161.205,15.21,2.828,10.771,,,,,0,0,0,0,0,1,
83,B,RA265,RA265,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,9,,14,,59.991,435.679,167.763,387.953,120.735,333.834,197.263,27.491,326.212,92.476,398.983,154.228,325.793,116.394,0,0,0,0,0,0,
83,C,RA838-2,RA838-2,1,unknown,unknown,5/25/12,6/3/12,,0,1,0,0,,5/13/13,,,,,344,,,,1,5,,8,,60.217,231.193,125.452,,103.055,108.137,58.353,29.287,409.304,145.425,297.02,124.535,412.235,118.14,1,1,1,1,,1,5/13/13
83,D,TOBG,TOBG,1,daikon,crop,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,9,,21,,51.983,370.421,204.386,431.016,171.507,369.423,176.195,25.398,439.794,120.765,396.147,112.609,224.571,107.99,0,0,0,0,0,1,
83,E,SAESxMAES,SAESxMAES_1,1,cross,cross,5/25/12,5/29/12,,0,0,0,1,,8/13/12,,8/23/12,23.5,9/12/12,76,,86,10,0,8,,17,,54.492,466.126,215.945,353.551,185.705,481.9,214.579,24.128,394.511,179.027,563.578,167.41,504.448,172.158,1,0,0,0,0,1,
84,A,WMBG,WMBG,1,europe,crop,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,6,,10,,67.582,365.724,159.272,328.227,126.832,333.242,111.215,37.187,466.918,233.073,454.062,218.582,411.766,177.495,0,0,0,0,0,1,
84,C,ESNK,ESNK,1,europe,crop,5/25/12,5/29/12,,0,0,0,1,,8/29/12,,8/29/12,33,8/29/12,92,,92,0,0,0,,10,,59.301,279.884,131.74,265.903,,,,32.187,454.41,240.207,419.506,199.354,372.343,192.051,0,0,0,0,0,0,
84,D,RA503,RA503,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/26/12,,8/29/12,51,8/29/12,58,,92,34,0,7,,15,,54.236,184.516,64.121,137.752,68.745,131.548,70.05,44,371.177,110.214,406.996,86.864,412.28,103.944,0,0,0,0,0,0,
84,E,AFFRxMAES,AFFRxMAES_3,3,cross,cross,5/25/12,6/3/12,,0,0,1,1,,7/23/12,,8/13/12,22.4,8/13/12,50,,71,21,0,8,,23,,55.864,278.484,122.369,262.769,133.062,264.376,112.62,25.374,404.435,134.163,501.281,144.881,415.153,154.395,0,0,0,0,0,1,
85,A,PBFR,PBFR,1,lanmar,native,5/25/12,5/30/12,,1,1,,0,,,,,,,,1,,,0,5,,14,,82.375,184.434,133.605,,,,,37.359,297.204,100.284,383.527,113.132,350.775,109.064,1,0,0,0,0,1,
85,B,RA475,RA475,1,unknown,unknown,5/25/12,5/29/12,,0,0,0,1,,8/13/12,,8/13/12,10,8/13/12,76,,76,0,0,6,,23,,63.561,172.875,98.535,165.171,100.007,,,31.423,468.36,153.218,571.241,154.056,483.982,205.377,0,0,0,0,0,1,
85,D,RA475,RA475,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/18/12,,7/30/12,18.4,7/30/12,50,,62,12,0,9,,28,,54.768,289.444,91.79,279.832,118.164,258.609,139.739,21.325,395.107,173.552,444.121,175.006,383.782,97.864,0,0,0,0,0,0,
85,E,NELO,NELO,1,daikon,crop,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,8,,17,,53.727,318.348,,412.551,224.445,,231.865,21.806,440.696,201.885,417.348,145.451,466.377,186.764,0,0,0,0,0,1,
86,A,BINYxMAES,BINYxMAES_6,6,cross,cross,5/25/12,6/1/12,,1,1,,0,,,,,,,,1,,,0,2,,8,,91.909,36.2,45.844,,,,,47,342.498,106.092,246.689,103.778,234.179,78.048,0,0,0,0,0,1,
86,C,BINYxMAES,BINYxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,1,1,,7/11/12,,7/23/12,19.6,7/23/12,42,,54,12,0,7,,,F,53,232.43,102.41,226.099,115.046,215.624,100.233,25,,,,,,,0,0,0,0,0,0,
86,D,RA475,RA475,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/23/12,,7/27/12,11.1,7/30/12,55,,59,4,0,7,,22,,56.557,160.566,65.307,183.884,98.141,105.631,37.778,19.653,345.5,115.671,337.72,105.435,442.237,160.208,0,0,0,0,0,0,
86,E,AL,AL,1,weed,weed,5/25/12,5/30/12,,0,0,1,1,,7/11/12,,7/20/12,15.9,7/23/12,42,,51,9,0,6,,,F,53.998,348.697,194.102,227.511,136.977,299.588,,12.149,12.291,2.89,,,,,0,0,0,0,0,0,
87,A,M3AU,M3,1,weed,weed,5/25/12,6/5/12,,0,0,1,1,,7/11/12,,7/20/12,4.5,7/23/12,36,,45,9,0,3,,,F,68.634,232.997,133.445,,,,,35,,,,,,,0,0,0,0,0,0,
87,B,AFFRxMAES,AFFRxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,1,0,1,,8/29/12,,,,,89,,,,0,6,,17,,67.541,182.38,87.002,178.226,58.474,149.715,62.776,35.162,465.882,170.364,430.957,140.426,427.112,153.446,1,0,0,0,0,1,
87,C,RA265,RA265,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,7,,17,,55.236,261.201,129.945,249.005,111.364,223.124,107.371,31.349,421.846,117.851,381.673,131.773,401.561,125.714,0,0,0,0,0,1,
87,E,SAESxMAES,SAESxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,0,0,1,,8/23/12,,8/29/12,24,8/29/12,83,,89,6,0,6,,20,,58.829,429.587,198.556,230.746,123.777,,109.41,28.093,436.494,189.291,509.369,159.724,425.849,157.305,1,0,0,0,0,1,
88,A,BINY,BINY,1,weed,weed,5/25/12,5/29/12,,0,0,1,1,,7/18/12,,7/23/12,21,7/23/12,50,,55,5,0,4,,,F,84.006,233.009,112.895,,,,,29.162,,,,,,,0,0,0,0,0,0,
88,B,SAESxMAES,SAESxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,0,1,,8/23/12,,8/29/12,16.6,8/29/12,85,,91,6,0,8,,16,,72.642,311.776,145.556,279.633,139.551,277.597,152.73,26,427.02,180.369,346.44,120.89,528.973,156.754,1,0,0,0,0,1,
88,C,SAESxMAES,SAESxMAES_1,1,cross,cross,5/25/12,5/29/12,,0,0,0,1,,9/12/12,,9/12/12,9,9/12/12,106,,106,0,0,8,,23,,59,370.565,144.966,418.785,183.143,373.639,130.409,23.236,311.626,108.398,365.798,146.964,327.75,127.086,1,0,0,0,0,1,
88,E,RA444,RA444,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,9,,13,,60.325,352.13,198.001,389.789,,419.169,,21.519,146.573,384.6251,362.195,134.961,421.023,117.954,1,0,0,0,0,1,
89,B,AFFRxMAES,AFFRxMAES_4,4,cross,cross,5/25/12,5/29/12,,0,0,0,1,,7/27/12,,8/3/12,18.1,8/13/12,59,,66,7,0,9,,24,,64.236,411.851,172.046,342.819,155.393,402.05,170.515,25.187,474.786,143.553,403.311,175.954,496.047,148.252,0,0,0,0,0,1,
89,E,BINYxMAES,BINYxMAES_2,2,cross,cross,5/25/12,6/3/12,,0,0,1,1,,7/23/12,,7/30/12,6.5,7/30/12,50,,57,7,0,8,,24,,53,440.393,180.951,398.168,185.054,345.678,198.188,19.222,433.643,167.969,452.151,136.911,515.215,179.581,0,0,0,0,0,1,
90,B,RA761,RA761,1,unknown,unknown,5/25/12,5/29/12,,0,0,0,1,,9/12/12,,9/12/12,53,9/12/12,106,,106,0,0,8,,28,,51.256,519.443,213.778,472.6,213.876,468.312,222.846,25.236,589.551,213.048,538.161,226.681,492.632,154.463,1,0,0,0,0,1,
90,E,AFFR,AFFR,1,weed,weed,5/25/12,5/29/12,,0,1,0,1,,7/27/12,,,,,59,,,,0,7,,19,,51.836,525.667,227.2,399.889,174.672,435.624,151.268,38.318,344.433,157.584,432.1,209.279,536.299,204.632,0,0,0,0,0,1,
91,C,RA494,RA494,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,9,,20,,52.944,215.84,85.856,204.473,83.843,186.39,85.369,55.255,452.974,141.37,463.557,149.729,407.375,148.423,0,0,0,0,0,1,
91,D,AFFRxMAES,AFFRxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,0,0,1,,8/13/12,,8/23/12,19.5,8/23/12,73,,83,10,0,9,,24,,57.413,302.386,151.165,233.72,118.705,273.735,141.082,19.236,546.992,144.459,352.215,160.638,367.198,173.332,0,0,0,0,0,1,
92,B,RA838-1,RA838-1,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,0,,4,,,,,,,,,44.162,406.132,135.581,225.011,128.274,420.167,185.815,1,0,0,0,0,1,
92,C,RA264,RA264,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/16/12,,7/23/12,7.6,,48,,55,7,0,5,,,F,57.159,191.366,97.728,213.58,87.715,112.889,70.757,36.236,384.297,111.15,410.841,112.524,352.931,80.939,0,0,0,0,0,0,
92,E,BINYxMAES,BINYxMAES_2,2,cross,cross,5/25/12,6/1/12,,0,0,0,1,,8/1/12,,8/1/12,16.5,8/1/12,61,,61,0,0,4,,29,,56.923,318.402,198.562,298.389,137.194,220.13,151.267,22.622,347.75,124.612,423.701,123.353,375.033,105.057,0,0,0,0,0,1,
93,B,RA835,RA835,1,unknown,unknown,5/25/12,6/1/12,,0,0,1,1,,7/11/12,,7/25/12,21.2,7/25/12,40,,54,14,0,5,,,F,67.139,191.436,81.236,189.902,98.76,202.514,82.002,30,,,,,,,0,0,0,0,0,0,
93,D,SAESxMAES,SAESxMAES_5,5,cross,cross,5/25/12,5/30/12,,0,0,0,1,,8/23/12,,8/29/12,17.6,8/29/12,85,,91,6,0,5,,14,,55.162,273.538,118.434,264.905,108.373,256.879,101.98,20.162,401.322,136.029,413.739,146.955,452.969,141.621,1,0,0,0,0,1,
93,E,AFFRxMAES,AFFRxMAES_4,4,cross,cross,5/25/12,5/29/12,,0,1,0,1,,9/12/12,,,,,106,,,,0,6,,26,,56,230.381,130.059,266.453,118.518,203.701,61.209,27.971,406.635,146.09,418.125,121.75,366.27,103.524,0,0,0,0,0,1,
94,B,AFFRxMAES,AFFRxMAES_4,4,cross,cross,5/25/12,5/29/12,,0,0,1,1,,7/25/12,,8/3/12,7.6,8/13/12,57,,66,9,0,9,,19,,64.236,447.757,,452.55,,253.422,130.769,28.187,437.743,161.942,457.498,250.622,507.431,133.036,0,0,0,0,0,1,
94,C,NZIL,NZIL_redos,1,confusus,native,5/25/12,6/1/12,,0,0,0,1,,8/1/12,,8/13/12,12,8/13/12,61,,73,12,0,5,,12,,60.472,102.717,43.514,93.17,46.842,44.542,37.641,56.727,386.009,148.105,465.048,149.477,446.026,179.077,0,0,0,0,0,0,
94,E,RA503,RA503,1,unknown,unknown,5/25/12,5/29/12,,1,1,,0,,,,,,,,1,,,0,8,,26,,59.236,202.707,80.9,278.704,83.789,231.768,80.769,29,388.837,97.64,560.38,126.262,444.954,113.874,0,0,0,0,0,1,
95,A,RA787,RA787,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,6/28/12,,7/25/12,13.2,7/25/12,30,,57,27,0,9,,,F,68.398,410.424,169.399,331.534,184.786,,,39.256,,,,,,,0,0,0,0,0,0,
95,B,RA837,RA837,1,unknown,unknown,5/25/12,5/30/12,,0,0,0,1,,8/13/12,,8/13/12,24.4,8/13/12,75,,75,0,0,10,,26,,60.991,277.526,116.55,256.257,80.863,,,28.423,409.409,96.819,452.191,129.454,378.859,92.687,0,0,0,0,0,1,
95,C,RA840,RA840,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/13/12,25.6,7/23/12,43,,45,2,0,9,,,F,36.491,504.239,257.808,428.639,267.414,437.662,249.815,17.828,,,,,,,0,0,0,0,0,0,
95,D,RA787,RA787,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,6/28/12,,7/23/12,10.1,7/23/12,30,,55,25,0,6,,,F,54.256,309.846,96.009,307.031,130.942,290.73,120.242,32.828,,,,,,,0,0,0,0,0,0,
95,E,MAES,MAES,1,maes,native,5/25/12,6/1/12,,1,1,,0,,,,,,,,1,,,0,8,,24,,52.727,323.731,156.664,311.494,139.521,198.406,130.98,20.517,462.094,94.813,437.873,111.189,444.091,121.336,0,0,0,0,0,1,
96,A,RA838-1,RA838-1,1,unknown,unknown,5/25/12,5/30/12,,0,0,1,1,,7/23/12,,8/1/12,53.5,8/13/12,54,,63,9,0,7,,16,,69.653,332.343,146.225,347.672,158.448,388.644,205.394,28.491,552.628,155.109,465.717,166.719,399.381,125.207,1,0,0,0,0,1,
96,B,RA835,RA835,1,unknown,unknown,5/25/12,5/29/12,,0,0,1,1,,7/11/12,,7/16/12,40.2,7/23/12,43,,48,5,0,8,,,F,44.709,509.237,224.491,446.051,169.449,481.112,203.276,33.076,,,,,,,1,0,0,0,0,1,
