Pop,ID,sire,dam,OrigSireID,OrigDamID,sib,block_9,blockNum,FlwrPos,PetLen,PetWid,Tube,ShrtFil,LongFil,Pistil,ovules,plantingDate,germTime,germ2flwr,plant2Flwr,NumVernal,DaysVernal,1stFlwrHgt_cm,LeafNum,Measurer
MAES,757,1126,1125,48,46,b,4,71,7,11.64,5.8,12.8023,9.4725,12.8467,16.6956,8,8-Jul-04,4,78,82,0,0,7.9,37,Allison
MAES,730,1115,1098,29,4,d,1,1,3,9.79,6.59,12.2475,11.1523,14.5227,19.4577,10,8-Jul-04,6,78,84,0,0,7.5,19,Allison
MAES,721,1112,1111,26,25,b,8,147,5,12.61,6.02,11.8052,9.7607,14.1116,14.5591,8,8-Jul-04,4,81,85,0,0,13.2,24,Allison
MAES,692,1101,1100,7,6,a,6,107,4,11.28,6.05,12.6333,9.1501,13.1523,15.5729,10,8-Jul-04,4,81,85,0,0,5.5,36,Allison
MAES,735,1118,1115,33,29,b,8,139,3,10.54,6.98,12.507,11.2945,14.3375,17.2121,9,8-Jul-04,4,81,85,0,0,6.5,18,Allison
MAES,718,1111,1110,25,24,b,3,62,3,11.09,6.65,11.5518,10.3104,12.5561,18.2409,8,8-Jul-04,4,81,85,0,0,10.1,19,Allison
MAES,697,1102,1122,9,43,c,2,28,7,9.69,6.44,12.4678,9.7862,13.5682,14.0073,7,8-Jul-04,4,84,88,0,0,20.5,31,Allison
MAES,687,1098,1117,4,32,b,2,16,8,12.46,6.3,12.9494,10.8233,13.8471,17.4688,9,8-Jul-04,5,84,89,0,0,12.1,40,Allison
MAES,741,1120,1119,41,37,a,4,75,5,10.82,7.79,12.871,10.477,13.9987,15.1123,6,8-Jul-04,4,87,91,0,0,3.7,23,Allison
MAES,728,1115,1098,29,4,a,4,48,4,13.32,8.28,12.7729,11.4661,14.8458,18.9336,8,8-Jul-04,4,90,94,0,0,16,24,Allison
MAES,695,1101,1100,7,6,d,3,46,4,10.61,7.85,12.6089,9.5983,13.8217,17.8229,7,8-Jul-04,5,90,95,0,0,5.4,24,Allison
MAES,740,1119,1118,37,33,d,2,12,3,6.97,5.49,11.4964,8.2736,10.8867,13.3002,7,8-Jul-04,4,91,95,0,0,10.9,41,Allison
MAES,732,1117,1096,32,2,b,8,136,3,9.35,5.82,10.7279,9.9003,11.9607,15.0003,9,8-Jul-04,4,91,95,0,0,1.9,46,Allison
MAES,688,1098,1117,4,32,c,5,109,4,13.03,6.8,10.9848,9.5224,11.9754,16.9178,6,8-Jul-04,7,90,97,1,30,5.5,47,Allison
MAES,719,1111,1110,25,24,d,9,38,7,9.9,5.94,10.3207,8.7134,11.2574,14.1888,10,8-Jul-04,5,92,97,1,30,21.7,18,Allison
MAES,700,1103,1101,10,7,b,7,134,4,8.82,4.9,9.4242,6.5897,10.4213,12.7773,8,8-Jul-04,4,93,97,1,30,21.5,30,Allison
MAES,733,1117,1096,32,2,c,3,74,x3,10.76,6.6346,12.4505,10.5126,13.0536,17.5613,7,8-Jul-04,11,87,98,1,30,6.3,19,Allison
MAES,736,1118,1115,33,29,c,4,47,x2,12.61,5.87,13.0091,10.7309,14.0058,17.236,11,8-Jul-04,5,93,98,1,30,15.8,15,Allison
MAES,758,1126,1125,48,46,c,4,55,8,11.3,6.1977,12.8312,9.978,13.7724,16.3161,6,8-Jul-04,4,94,98,1,30,3.7,41,Allison
MAES,762,1127,1126,49,48,c,3,65,12,12.65,5.65,11.6057,9.5973,12.6196,15.6693,6,8-Jul-04,17,84,101,1,30,13.7,28,Allison
MAES,746,1123,1120,44,41,b,2,4,x3,10.98,5.94,12.1876,9.8323,13.0681,13.6571,6,8-Jul-04,4,97,101,1,30,13,20,Allison
MAES,713,1110,1107,24,16,a,9,156,x3,9.78,6.96,10.3749,7.9064,11.252,14.2164,7,8-Jul-04,4,97,101,1,30,5.1,32,Allison
MAES,747,1123,1120,44,41,c,3,78,6,11.93,8.45,12.1214,9.6784,12.913,13.5529,6,8-Jul-04,4,99,103,1,30,11.7,26,Allison
MAES,699,1103,1101,10,7,a,7,137,8,11.69,5.59,10.4047,8.7663,11.3965,14.1876,6,8-Jul-04,6,98,104,1,30,4.3,28,Allison
MAES,723,1113,1099,27,5,a,8,131,1,10.78,6.55,11.2527,8.8433,10.9726,15.911,10,8-Jul-04,5,99,104,1,30,32.8,22,Allison
MAES,756,1126,1125,48,46,a,8,124,x1,10.13,5.28,12.2901,10,13.1724,14.0857,6,8-Jul-04,4,100,104,1,30,8.4,33,Allison
MAES,684,1097,1121,3,42,b,6,96,3,11.88,7.17,12.6326,9.6842,13.2845,16.2262,6,8-Jul-04,4,105,109,1,30,3.6,23,Allison
MAES,686,1098,1117,4,32,a,3,54,3,9.8,6.62,11.2615,9.1973,11.365,14.2958,8,8-Jul-04,7,104,111,1,30,15.4,19,Allison
MAES,734,1117,1096,32,2,d,6,103,x1,11.2599,6.5,13.0667,10.2129,13.4659,15.8492,6,8-Jul-04,7,104,111,1,30,13.7,17,.
MAES,751,1124,1123,45,44,c,5,113,1,10.72,5.93,14.1485,10.9636,15.2533,15.0088,6,8-Jul-04,5,106,111,1,30,19.3,23,Allison
MAES,694,1101,1100,7,6,c,6,108,9,8.74,5.9,13.1669,8.8798,13.1669,15.0839,10,8-Jul-04,4,108,112,1,30,11,23,Allison
MAES,761,1127,1126,49,48,b,7,130,19,9.88,7.12,8.8295,7.6275,9.497,12.5742,7,8-Jul-04,4,111,115,1,30,25.6,38,Allison
MAES,748,1123,1120,44,41,d,2,20,3,11.79,8.2,12.8427,10.3405,13.6174,16.1071,8,8-Jul-04,4,111,115,1,30,10.1,20,Allison
MAES,749,1124,1123,45,44,a,5,82,3,8.47,5.34,11.4746,9.1467,12.3632,14.3153,8,8-Jul-04,4,113,117,1,30,14.3,42,Allison
MAES,720,1112,1111,26,25,a,3,57,3,10.65,6.13,11.0759,9.0715,11.9818,14.227,6,8-Jul-04,4,114,118,1,30,13.2,28,Allison
MAES,714,1110,1107,24,16,b,9,44,8,10.37,5.87,11.2777,8.6325,12.5221,15.8609,9,8-Jul-04,4,114,118,1,30,14.4,33,Allison
MAES,689,1098,1117,4,32,d,4,56,10,12.66,7.11,11.6332,10.0207,13.4747,15.8213,9,8-Jul-04,31,88,119,1,30,9,29,Allison
MAES,760,1127,1126,49,48,a,6,91,3,13.86,7.57,12.616,10.0048,13.1998,15.666,7,8-Jul-04,8,117,125,1,30,31.6,24,Allison
MAES,710,1107,1106,16,15,b,4,63,3,12.97,6.86,12.8803,9.7102,13.6105,.,8,8-Jul-04,4,121,125,1,30,11.3,28,Allison
MAES,701,1103,1101,10,7,c,4,68,3,12.88,5.68,10.7336,8.7155,12.2881,14.7661,10,8-Jul-04,5,121,126,1,30,10.4,35,Allison
MAES,712,1107,1106,16,15,d,8,140,3,11.1,8.19,12.273,9.2312,13.3452,15.8837,8,8-Jul-04,4,124,128,1,30,14.6,31,Allison
MAES,709,1106,1127,15,49,d,4,52,2,14.02,7.57,12.6704,10.6851,12.5104,17.3998,4,8-Jul-04,4,128,132,1,30,27.5,35,Allison
MAES,753,1125,1103,46,10,a,6,100,3,13.1,6.87,12.3846,9.7925,12.7106,13.8579,9,8-Jul-04,46,88,134,1,30,16.6,19,Allison
MAES,707,1106,1127,15,49,b,5,81,4,13.63,7.2,11.6363,9.8575,12.9767,15.3478,8,8-Jul-04,5,135,140,1,30,9.5,21,Allison
MAES,696,1102,1122,9,43,a,9,43,4,12.52,6.11,12.1291,9.5339,12.5489,14.2083,7,8-Jul-04,4,136,140,1,30,25,15,Allison
MAES,702,1103,1101,10,7,d,6,116,10,12.74,7.27,11.8711,9.0153,13.2724,14.5004,7,8-Jul-04,4,143,147,1,30,11.3,26,Allison
MAES,743,1120,1119,41,37,d,6,104,4,13.43,10.52,12.9758,9.7507,13.6525,15.3025,9,8-Jul-04,8,142,150,1,30,13.2,21,Allison
MAES,693,1101,1100,7,6,b,1,25,2,15.71,6.02,12.2303,10.6187,13.6304,17.0162,9,8-Jul-04,4,150,154,1,30,16.7,22,Allison
MAES,763,1127,1126,49,48,d,5,97,2,14.58,7.47,11.6132,8.2123,11.5148,13.9043,6,8-Jul-04,31,124,155,1,30,15.7,24,Allison
MAES,737,1119,1118,37,33,a,4,72,8,11.33,7.64,11.2273,8.5295,11.9641,14.9289,8,8-Jul-04,53,123,176,1,30,8.8,40,Allison
MAES,731,1117,1096,32,2,a,1,9,7,15.11,8.42,12.4332,10.0363,12.8363,17.5949,7,8-Jul-04,7,173,180,1,30,9.9,33,Allison
MAES,742,1120,1119,41,37,c,3,45,3,14.27,10.02,11.9981,10.474,12.9517,15.1978,9,8-Jul-04,4,177,181,1,30,31.3,24,Allison
MAES,759,1126,1125,48,46,d,9,37,4,10.61,6.54,13.0964,11.7713,14.2101,16.4598,8,8-Jul-04,5,180,185,1,30,14.1,26,Allison
MAES,727,1114,1104,28,11,c,1,26,x3,12.72,7.12,12.6145,9.7753,12.6059,15.2417,4,8-Jul-04,85,107,192,1,30,16,15,Allison
MAES,744,1122,1113,43,27,c,9,42,1,10.71,7.63,12.1766,10.2587,13.4636,17.7268,11,8-Jul-04,8,201,209,1,30,26.2,22,Allison
MAES,738,1119,1118,37,33,b,8,144,4,14.01,7.53,12.6515,10.1984,12.9914,16.5718,7,8-Jul-04,82,133,215,1,30,25.5,27,Allison
MAES,725,1113,1099,27,5,c,1,6,6,10.8,7.03,12.2847,9.4479,12.7894,16.1463,7,8-Jul-04,4,.,.,.,.,.,24,Allison
MAFI,589,1062,1061,45,43,d,4,72,3,9.45,7.06,12.1206,9.6514,12.4215,13.0277,8,8-Jul-04,4,18,22,0,0,19.5,3,Steve
MAFI,587,1062,1061,45,43,b,4,68,7,10.82,7.77,12.4922,10.8981,12.8967,13.8325,8,8-Jul-04,4,18,22,0,0,19.2,.,Steve
MAFI,566,1055,1054,34,33,b,2,11,8,10.66,8.21,12.2725,10.5508,12.9053,14.6584,8,8-Jul-04,4,18,22,0,0,22,2,Steve
MAFI,514,1041,1040,10,8,b,5,109,6,7.7,6.06,11.8649,8.4205,11.6214,12.6466,5,8-Jul-04,4,19,23,0,0,23,4,Steve
MAFI,572,1056,1055,35,34,d,5,102,5,8.94,8.55,11.9798,9.2865,12.0125,13.1269,10,8-Jul-04,4,19,23,0,0,29.2,3,Steve
MAFI,515,1041,1040,10,8,c,5,86,7,8.41,8.36,10.7273,8.644,10.4998,13.9081,8,8-Jul-04,4,19,23,0,0,24.7,4,Steve
MAFI,516,1042,1041,11,10,a,4,59,5,8.72,7.56,12.4279,9.7345,12.4415,14.2721,4,8-Jul-04,4,19,23,0,0,30,.,Steve
MAFI,518,1042,1041,11,10,c,5,93,5,8.76,6.82,11.3824,9.0382,11.3705,15.6311,7,8-Jul-04,4,19,23,0,0,25.5,3,Steve
MAFI,586,1062,1061,45,43,a,4,51,3,10.4,8.48,13.0268,10.971,13.9228,15.8619,8,8-Jul-04,4,19,23,0,0,19.8,3,Steve
MAFI,577,1058,1057,38,37,a,4,67,4,8.66,7.63,9.7074,8.7822,10.1683,11.6885,8,8-Jul-04,4,20,24,0,0,24.5,.,Steve
MAFI,544,1049,1048,21,20,d,8,139,3,8.68,6.9,11.7084,9.1953,12.4881,11.7604,6,8-Jul-04,4,20,24,0,0,30.3,4,Steve
MAFI,570,1056,1055,35,34,b,1,9,5,8.1,7.05,10.1194,8.9831,11.1171,12.2009,10,8-Jul-04,4,20,24,0,0,20.5,3,Steve
MAFI,584,1061,1060,43,41,c,9,38,6,8.4,6.53,11.5978,8.3575,10.8352,12.2498,5,8-Jul-04,4,20,24,0,0,18,2,Steve
MAFI,575,1057,1056,37,35,c,3,69,x7,9.02,5.72,9.9566,8.9725,11.4681,12.2613,10,8-Jul-04,4,20,24,0,0,30.1,3,Steve
MAFI,579,1058,1057,38,37,c,7,134,5,10.34,8.64,10.328,8.5537,10.6173,12.3597,9,8-Jul-04,4,20,24,0,0,26.8,3,Steve
MAFI,576,1057,1056,37,35,d,6,116,4,8.55,6.44,10.9797,7.9922,11.0378,12.3975,8,8-Jul-04,4,20,24,0,0,26,3,Steve
MAFI,571,1056,1055,35,34,c,4,52,4,8.71,7.48,10.6974,9.2081,11.0854,12.5641,11,8-Jul-04,4,20,24,0,0,18,3,Steve
MAFI,582,1059,1058,40,38,c,4,48,4,9.93,7.76,11.4157,9.6114,11.5678,13.2016,10,8-Jul-04,4,20,24,0,0,19.5,4,Steve
MAFI,592,1063,1062,46,45,c,9,153,10,8.11,6.26,10.6163,8.6918,11.1427,13.3482,7,8-Jul-04,4,20,24,0,0,22,3,Steve
MAFI,537,1047,1046,19,17,c,8,127,3,9.63,6.68,11.3834,9.5611,12.1379,13.7695,10,8-Jul-04,4,20,24,0,0,28.6,3,Steve
MAFI,593,1063,1062,46,45,d,8,151,3,8.47,8.17,11.0657,8.6628,11.1902,14.1703,9,8-Jul-04,4,20,24,0,0,21.3,3,Steve
MAFI,511,1039,1038,5,4,c,3,46,11,9.17,7.23,11.3331,8.8482,11.8539,14.7517,10,8-Jul-04,4,20,24,0,0,22.5,2,Steve
MAFI,564,1054,1053,33,32,d,7,150,4,11.91,9.77,11.7296,8.7212,12.0719,14.8217,9,8-Jul-04,4,20,24,0,0,24,3,Steve
MAFI,505,1037,1036,3,2,b,2,28,4,8.77,6.05,11.6139,7.7297,11.4841,15.1446,10,8-Jul-04,4,20,24,0,0,22,3,Steve
MAFI,513,1041,1040,10,8,a,4,56,3,8.47,5.95,12.3962,9.1873,11.9761,15.4632,5,8-Jul-04,4,20,24,0,0,24,.,Steve
MAFI,585,1061,1060,43,41,d,1,25,8,10.01,8.86,10.1844,9.6841,10.711,15.8068,6,8-Jul-04,4,20,24,0,0,21,3,Steve
MAFI,583,1061,1060,43,41,b,2,8,9,9.68,8.61,10.8147,8.7711,11.0937,15.1521,8,8-Jul-04,5,20,25,0,0,18.5,2,Steve
MAFI,546,1050,1049,22,21,b,3,54,12,8.37,7.41,9.3501,7.2639,9.2533,10.884,7,8-Jul-04,4,21,25,0,0,17.4,4,Steve
MAFI,569,1056,1055,35,34,a,1,26,8,9.11,6.16,10.4506,7.7134,9.9164,11.7861,5,8-Jul-04,4,21,25,0,0,25.5,4,Steve
MAFI,578,1058,1057,38,37,b,9,37,7,8.23,7.68,9.8804,8.3022,10.7698,11.9041,9,8-Jul-04,4,21,25,0,0,24.5,3,Steve
MAFI,558,1053,1052,32,29,b,1,10,6,8.55,6.44,11.1523,9.6004,11.614,12.3342,8,8-Jul-04,4,21,25,0,0,22.5,4,Steve
MAFI,548,1050,1049,22,21,d,2,27,7,9.2,8.1,10.6535,8.5504,10.9283,12.7871,7,8-Jul-04,4,21,25,0,0,18.5,3,Steve
MAFI,596,1064,1063,49,46,c,2,19,4,9.02,6.97,11.6907,9.3938,11.4406,13.0774,6,8-Jul-04,4,21,25,0,0,16.5,3,Steve
MAFI,538,1047,1046,19,17,d,5,106,5,8.72,7.61,9.0465,8.648,10.6408,13.5536,8,8-Jul-04,4,21,25,0,0,21,.,Steve
MAFI,503,1036,1035,2,1,d,6,96,4,8.72,6.67,12.0065,9.7438,12.5156,13.7382,9,8-Jul-04,4,21,25,0,0,13,.,Steve
MAFI,580,1058,1057,38,37,d,1,1,5,8.03,5.81,9.3638,7.0685,9.9991,13.7861,8,8-Jul-04,4,21,25,0,0,22,4,Steve
MAFI,501,1036,1035,2,1,b,8,136,8,10.28,9.36,12.7932,10.5172,12.9268,13.8903,10,8-Jul-04,4,21,25,0,0,21.4,3,Steve
MAFI,595,1064,1063,49,46,b,6,111,7,9.75,8.23,9.6298,7.6642,10.217,14.058,7,8-Jul-04,4,21,25,0,0,23.2,.,Steve
MAFI,523,1043,1042,13,11,d,8,132,5,8.45,7.28,11.0517,8.9223,11.0168,14.1217,8,8-Jul-04,4,21,25,0,0,21,4,Steve
MAFI,509,1039,1038,5,4,a,2,12,3,8.99,6.22,12.2563,10.2791,13.3881,14.4081,8,8-Jul-04,4,21,25,0,0,22.5,3,Steve
MAFI,561,1054,1053,33,32,a,1,14,5,9.89,6.63,9.5761,7.3399,10.3117,14.4086,8,8-Jul-04,4,21,25,0,0,15.5,4,Steve
MAFI,520,1043,1042,13,11,a,5,113,6,8.83,7.17,12.448,10.5532,13.981,14.7267,6,8-Jul-04,4,21,25,0,0,18.5,.,Steve
MAFI,502,1036,1035,2,1,c,7,126,5,11.11,8.11,12.8671,11.009,13.5984,15.1068,9,8-Jul-04,4,21,25,0,0,25,4,Steve
MAFI,573,1057,1056,37,35,a,9,42,6,9.71,6.84,10.2257,8.2568,11.5579,15.349,10,8-Jul-04,4,21,25,0,0,22.9,3,Steve
MAFI,508,1038,1037,4,3,d,8,131,5,9.78,6.72,12.0432,10.4286,13.3462,15.7122,11,8-Jul-04,4,21,25,0,0,20.5,3,Steve
MAFI,517,1042,1041,11,10,b,4,71,6,9.56,6.93,12.2214,10.0527,12.5308,15.7622,7,8-Jul-04,4,21,25,0,0,22,5,Steve
MAFI,590,1063,1062,46,45,a,1,33,4,9.65,7.51,.,.,.,.,.,8-Jul-04,4,21,25,0,0,18,3,.
MAFI,540,1048,1059,20,40,b,6,115,5,8.39,7.02,10.5264,8.3355,10.8853,12.1909,10,8-Jul-04,5,21,26,0,0,34.4,.,Steve
MAFI,535,1047,1046,19,17,a,8,123,4,9.48,7.32,9.9163,7.798,10.6751,12.9508,8,8-Jul-04,4,22,26,0,0,26.5,5,Steve
MAFI,562,1054,1053,33,32,b,5,90,3,9.46,7.69,11.5851,8.7955,11.9074,14.3584,11,8-Jul-04,4,22,26,0,0,22,.,Steve
MAFI,552,1051,1050,26,22,d,6,95,3,10.08,6.81,11.9187,10.4314,13.0995,14.7495,8,8-Jul-04,4,22,26,0,0,25,.,Steve
MAFI,550,1051,1050,26,22,b,7,130,3,9.44,7.95,12.0703,10.4823,12.6904,14.7718,10,8-Jul-04,4,22,26,0,0,23.6,3,Steve
MAFI,543,1049,1048,21,20,c,3,49,6,9.6,8.15,11.5955,9.0437,12.1397,15.0274,7,8-Jul-04,4,22,26,0,0,22,3,Steve
MAFI,563,1054,1053,33,32,c,3,45,7,10.8,7.53,11.6913,9.2982,12.5641,15.2462,9,8-Jul-04,4,22,26,0,0,19,4,Steve
MAFI,512,1039,1038,5,4,d,4,63,7,10.94,7.77,12.1774,10.0758,12.3018,15.3684,9,8-Jul-04,4,22,26,0,0,21.2,3,Steve
MAFI,522,1043,1042,13,11,c,1,17,3,10.04,8.4,10.3841,7.6011,10.479,15.371,8,8-Jul-04,4,22,26,0,0,24.2,3,Steve
MAFI,519,1042,1041,11,10,d,8,144,3,8.69,6.78,10.5644,8.6548,11.1649,15.8878,7,8-Jul-04,4,22,26,0,0,27.8,4,Steve
MAFI,530,1045,1044,15,14,d,9,43,3,7.21,5.99,11.3194,8.5232,11.6203,13.3325,10,8-Jul-04,5,22,27,0,0,25,3,Steve
MAFI,594,1064,1063,49,46,a,7,118,5,8.54,6.75,10.4527,7.3397,10.5845,12.5401,8,8-Jul-04,4,23,27,0,0,26,3,Steve
MAFI,581,1059,1058,40,38,b,3,78,4,9.57,7.74,9.8258,7.7101,10.6861,12.6975,12,8-Jul-04,4,23,27,0,0,32.6,3,Steve
MAFI,567,1055,1054,34,33,c,2,7,7,7.14,6.29,11.7447,9.9189,12.3052,12.8011,10,8-Jul-04,4,23,27,0,0,22.8,5,Steve
MAFI,521,1043,1042,13,11,b,6,103,6,.,.,9.723,8.1609,10.3294,13.5951,6,8-Jul-04,4,23,27,0,0,31,5,Steve
MAFI,547,1050,1049,22,21,c,6,87,3,8.38,8.51,9.3836,8.6672,10.6189,13.6438,6,8-Jul-04,4,23,27,0,0,22,4,Steve
MAFI,557,1053,1052,32,29,a,1,5,3,9.05,7.01,11.1145,9.5418,12.4901,14.0895,9,8-Jul-04,4,23,27,0,0,26,6,Steve
MAFI,568,1055,1054,34,33,d,7,146,5,6.45,7.73,11.8045,9.3539,12.3284,14.2611,10,8-Jul-04,4,23,27,0,0,22.3,5,Steve
MAFI,504,1037,1036,3,2,a,6,107,3,10.39,6.6,10.4757,8.9663,11.5338,14.2752,10,8-Jul-04,4,23,27,0,0,21,4,Steve
MAFI,553,1052,1051,29,26,a,7,149,3,8.38,6.53,10.6931,9.5207,12.0377,14.7833,9,8-Jul-04,4,23,27,0,0,28.5,4,Steve
MAFI,560,1053,1052,32,29,d,3,57,3,9.94,7.77,11.6728,11.2498,13.1672,15.0792,9,8-Jul-04,4,23,27,0,0,27,5,Steve
MAFI,507,1037,1036,3,2,d,4,75,3,9.08,6.83,9.596,8.6286,11.598,11.8959,7,8-Jul-04,6,22,28,0,0,27,3,Steve
MAFI,533,1046,1045,17,15,c,8,148,4,7.07,6.81,12.0177,9.6786,12.1563,14.688,9,8-Jul-04,6,22,28,0,0,27,4,Steve
MAFI,551,1051,1050,26,22,c,6,104,4,7.75,7.45,11.2169,9.2351,12.3882,13.0105,9,8-Jul-04,4,24,28,0,0,21,3,Steve
MAFI,528,1045,1044,15,14,b,8,152,3,.,.,11.3893,9.1238,11.8117,14.1721,9,8-Jul-04,4,24,28,0,0,27.5,3,Steve
MAFI,556,1052,1051,29,26,d,7,142,3,10.18,7.61,11.8685,10.0386,12.7277,15.3982,9,8-Jul-04,4,24,28,0,0,28,5,Steve
MAFI,565,1055,1054,34,33,a,6,108,4,9.62,7.41,12.3813,10.3831,13.5066,16.1058,11,8-Jul-04,4,24,28,0,0,20,6,Steve
MAFI,531,1046,1045,17,15,a,2,16,12,8.33,6.39,9.4825,7.8811,10.2088,12.9525,8,8-Jul-04,5,24,29,0,0,20.2,4,Steve
MAFI,506,1037,1036,3,2,c,5,114,4,9.7,7.54,11.7474,8.1763,12.0218,13.2058,7,8-Jul-04,5,24,29,0,0,30,3,Steve
MAFI,588,1062,1061,45,43,c,5,110,4,8.59,7.66,10.7303,8.4517,11.1536,13.6703,9,8-Jul-04,5,24,29,0,0,28,4,Steve
MAFI,536,1047,1046,19,17,b,2,20,13,9.63,6.39,11.6885,9.7651,13.3031,16.7971,8,8-Jul-04,5,24,29,0,0,19,5,Steve
MAFI,591,1063,1062,46,45,b,6,92,4,10.3,7.74,12.3871,8.6916,12.3873,14.4461,9,8-Jul-04,4,25,29,0,0,27,3,Steve
MAFI,534,1046,1045,17,15,d,9,41,6,8.65,5.5,10.5821,8.0445,10.9191,12.9595,7,8-Jul-04,6,24,30,0,0,21,4,Steve
MAFI,539,1048,1059,20,40,a,1,21,7,8.54,6.59,11.6311,9.4849,12.6297,11.2312,9,8-Jul-04,5,25,30,0,0,18.3,3,Steve
MAFI,510,1039,1038,5,4,b,7,117,3,8.11,6.25,10.0818,7.8177,11.0155,12.5277,9,8-Jul-04,4,26,30,0,0,24,3,Steve
MAFI,545,1050,1049,22,21,a,9,154,6,7.46,6.87,11.5189,9.443,12.0702,13.3359,8,8-Jul-04,4,26,30,0,0,20,4,Steve
MAFI,532,1046,1045,17,15,b,5,82,7,6.2,5.05,12.9237,11.3579,13.5587,14.0275,6,8-Jul-04,4,26,30,0,0,23,4,Steve
MAFI,549,1051,1050,26,22,a,8,140,11,10.33,9.18,11.6749,10.5463,13.756,15.6687,10,8-Jul-04,4,26,30,0,0,22.5,6,Steve
MAFI,526,1044,1043,14,13,c,3,58,8,9.62,7.9,11.6626,9.7044,12.1161,14.1033,6,8-Jul-04,5,27,32,0,0,34.5,5,Steve
MAFI,527,1044,1043,14,13,d,8,147,7,8.59,6.76,9.149,7.4915,9.8169,10.7962,6,8-Jul-04,4,28,32,0,0,45,4,Steve
MAFI,500,1036,1035,2,1,a,8,124,3,10.4,8,12.2707,11.6968,14.5333,13.2333,5,8-Jul-04,4,28,32,0,0,33,3,Steve
MAFI,559,1053,1052,32,29,c,3,62,6,8.5,6.75,11.8827,8.8605,11.6377,12.9248,7,8-Jul-04,6,30,36,0,0,36,7,Steve
MAFI,541,1048,1059,20,40,d,2,4,x4,6.94,4.87,9.3327,8.7628,10.465,10.5278,10,8-Jul-04,5,31,36,0,0,35.6,5,Steve
MAFI,542,1049,1048,21,20,a,8,143,5,9.08,6.05,12.0409,10.7253,13.1835,14.7965,7,8-Jul-04,31,27,58,0,0,33.1,4,Allison
MAFI,554,1052,1051,29,26,b,3,50,3,8.92,6.04,10.7911,10.183,13.199,17.3916,10,8-Jul-04,31,33,64,0,0,33.4,3,Allison
MAFI,524,1044,1043,14,13,a,6,91,8,6.74,5.59,10.1902,9.0406,11.4764,13.9317,3,8-Jul-04,50,32,82,0,0,20.7,3,Allison
MAFI,574,1057,1056,37,35,b,4,47,8,8.2,5.47,9.2363,6.5592,10.1738,14.4886,9,8-Jul-04,54,32,86,0,0,27.5,4,Allison
MAFI,529,1045,1044,15,14,c,6,100,3,7.28,5.63,10.4911,9.1947,10.7378,15.7436,9,8-Jul-04,73,30,103,0,0,22.8,3,Allison
MAFI,555,1052,1051,29,26,c,4,55,x6,7.71,6.08,10.0656,8.6754,10.6032,13.5545,10,8-Jul-04,5,.,.,.,.,21.7,4,Steve
MAFI,525,1044,1043,14,13,b,7,146,x4,8.14,6.7,9.9473,9.809,11.303,14.9464,8,8-Jul-04,31,.,.,.,.,.,4,Allison
NAAU,240,956,958,14,19,a,4,59,3,11.04,7.78,11.4034,9.2146,12.1421,12.3028,3,8-Jul-04,4,20,24,0,0,18,.,Steve
NAAU,254,960,961,22,23,c,6,100,5,9.86,5.39,11.3913,9.2834,11.6576,13.3847,13,8-Jul-04,4,20,24,0,0,14.8,.,Steve
NAAU,302,978,948,50,1,d,1,25,3,10.71,6.56,12.4543,10.4811,13.3384,13.4933,11,8-Jul-04,4,20,24,0,0,17.2,3,Steve
NAAU,294,975,976,46,48,c,7,134,4,11.35,6.61,11.3154,9.2628,11.7458,15.1951,10,8-Jul-04,4,20,24,0,0,21.5,4,Steve
NAAU,260,963,965,25,27,c,8,127,5,12.33,6.85,11.554,8.2529,11.2012,15.4799,11,8-Jul-04,4,20,24,0,0,22,4,Steve
NAAU,252,960,961,22,23,a,7,137,3,12.1,7.6,12.8138,10.6749,13.5959,17.0986,13,8-Jul-04,4,20,24,0,0,20.5,5,Steve
NAAU,243,956,958,14,19,d,8,144,4,13.36,8.63,11.747,8.5375,11.3737,11.9218,8,8-Jul-04,4,21,25,0,0,18.5,3,Steve
NAAU,285,973,978,41,50,a,1,25,8,10.38,6.52,11.7919,9.3282,12.2091,12.3002,10,8-Jul-04,4,21,25,0,0,19.5,3,Steve
NAAU,244,957,962,15,24,a,5,113,3,10.84,8.04,10.4498,7.8935,9.736,12.9814,9,8-Jul-04,4,21,25,0,0,23.8,.,Steve
NAAU,276,970,973,36,41,c,3,62,7,10.92,7.85,11.1099,8.857,11.3294,13.1018,10,8-Jul-04,4,21,25,0,0,21,3,Steve
NAAU,277,970,973,36,41,d,3,57,4,10.15,8.64,11.6624,8.2671,11.4795,13.768,8,8-Jul-04,4,21,25,0,0,15.5,4,Steve
NAAU,274,970,973,36,41,a,1,5,3,11.45,7.66,14.1602,10.4105,13.5444,15.1072,8,8-Jul-04,4,21,25,0,0,21,3,Steve
NAAU,224,949,951,4,6,c,5,114,3,10.25,6.75,12.2903,8.355,11.1708,15.2834,9,8-Jul-04,4,21,25,0,0,27.5,.,Steve
NAAU,253,960,961,22,23,b,8,152,3,11.59,6.51,11.3839,8.2006,11.2982,15.5499,11,8-Jul-04,4,21,25,0,0,16,5,Steve
NAAU,262,964,968,26,30,a,1,21,4,12.24,8.05,12.1284,10.1832,13.2348,17.0655,8,8-Jul-04,5,21,26,0,0,19.5,3,Steve
NAAU,221,948,949,1,4,a,8,124,4,9.27,5.09,10.9451,7.7228,10.7358,12.0699,13,8-Jul-04,4,22,26,0,0,20.6,3,Steve
